run_id,technology,migration_method,network_migration,checkpoint_ms,checkpoint_us,checkpoint_ns,archive_bytes,transfer_ms,restore_ms,downtime_ms,bandwidth_mbps,src_arch,dst_arch,same_arch,success,notes,timestamp,profile_name,predump_ms,final_dump_ms,total_ms,lazy_pages_active_ms,lazy_pages_log_bytes,archive_create_ms,transfer_setup_ms,transfer_send_ms,transfer_receive_ms,transfer_cleanup_ms,unpack_ms,transfer_mode,raw_transfer_ms,transfer_setup_removed_ms,raw_downtime_ms,checkpoint_plot_ms,checkpoint_plot_us,archive_kib
15-05-2026-direct-cold-0016,WASM,Wasm,no,1,123.0,122773.0,2017,11275.0,1982,13258.0,0.0,x86_64,x86_64,True,True,transfer_mode=direct;module=3mm_with_cr.wasm,2026-05-15T02:48:32.580582,5_TEE_Best,0,1,25694,0,0,586.0,6761.0,10687.0,0.0,0.0,269.0,direct,17450,6761.0,19433,0.123,123.0,1.9697265625
15-05-2026-direct-cold-0017,WASM,Wasm,no,1,160.0,159807.0,2018,9821.0,2044,11866.0,0.0,x86_64,x86_64,True,True,transfer_mode=direct;module=3mm_with_cr.wasm,2026-05-15T02:49:02.031227,5_TEE_Best,0,1,23847,0,0,650.0,6763.0,9170.0,0.0,0.0,290.0,direct,15934,6763.0,17979,0.16,160.0,1.970703125
15-05-2026-direct-cold-0018,WASM,Wasm,no,1,169.0,168507.0,2017,12098.0,1955,14054.0,0.0,x86_64,x86_64,True,True,transfer_mode=direct;module=3mm_with_cr.wasm,2026-05-15T02:49:36.085405,5_TEE_Best,0,1,28465,0,0,577.0,8833.0,11520.0,0.0,0.0,284.0,direct,20354,8833.0,22310,0.169,169.0,1.9697265625
15-05-2026-direct-cold-0019,WASM,Wasm,no,1,212.0,211760.0,2015,10899.0,2001,12901.0,0.0,x86_64,x86_64,True,True,transfer_mode=direct;module=3mm_with_cr.wasm,2026-05-15T02:50:08.396515,5_TEE_Best,0,1,26556,0,0,516.0,8303.0,10381.0,0.0,0.0,261.0,direct,18686,8303.0,20688,0.212,212.0,1.9677734375
15-05-2026-host-cold-0020,WASM,Wasm,no,1,166.0,165215.0,2018,23541.0,2310,25852.0,0.0,x86_64,x86_64,True,True,transfer_mode=host;module=3mm_with_cr.wasm;relay_node=edge-host-1,2026-05-15T02:52:40.252545,5_TEE_Best,0,1,46850,0,0,545.0,15611.0,11414.0,11317.0,263.0,328.0,host,38607,15611.0,40918,0.166,166.0,1.970703125
15-05-2026-host-cold-0021,WASM,Wasm,no,1,215.0,214840.0,2017,18702.0,2013,20716.0,0.0,x86_64,x86_64,True,True,transfer_mode=host;module=3mm_with_cr.wasm;relay_node=edge-host-1,2026-05-15T02:53:28.189070,5_TEE_Best,0,1,42457,0,0,592.0,15939.0,9237.0,8608.0,263.0,284.0,host,34049,15939.0,36063,0.215,215.0,1.9697265625
15-05-2026-host-cold-0022,WASM,Wasm,no,1,212.0,211129.0,2017,22512.0,2089,24602.0,0.0,x86_64,x86_64,True,True,transfer_mode=host;module=3mm_with_cr.wasm;relay_node=edge-host-1,2026-05-15T02:54:20.503044,5_TEE_Best,0,1,46831,0,0,561.0,16842.0,12105.0,9589.0,255.0,329.0,host,38793,16842.0,40883,0.212,212.0,1.9697265625
15-05-2026-host-cold-0023,WASM,Wasm,no,1,208.0,207150.0,2016,23805.0,1955,25761.0,0.0,x86_64,x86_64,True,True,transfer_mode=host;module=3mm_with_cr.wasm;relay_node=edge-host-1,2026-05-15T02:55:11.612703,5_TEE_Best,0,1,45586,0,0,574.0,14130.0,11700.0,10947.0,581.0,285.0,host,37361,14130.0,39317,0.208,208.0,1.96875
15-05-2026-host-cold-0024,WASM,Wasm,no,1,150.0,149387.0,2014,21276.0,2275,23552.0,0.0,x86_64,x86_64,True,True,transfer_mode=host;module=3mm_with_cr.wasm;relay_node=edge-host-1,2026-05-15T02:56:03.491735,5_TEE_Best,0,1,46304,0,0,603.0,17397.0,10025.0,10384.0,261.0,310.0,host,38070,17397.0,40346,0.15,150.0,1.966796875
15-05-2026-host-cold-0025,WASM,Wasm,no,1,139.0,138852.0,2017,20987.0,1906,22894.0,0.0,x86_64,x86_64,True,True,transfer_mode=host;module=3mm_with_cr.wasm;relay_node=edge-host-1,2026-05-15T02:56:56.178957,5_TEE_Best,0,1,47166,0,0,540.0,18701.0,10195.0,9922.0,327.0,320.0,host,39148,18701.0,41055,0.139,139.0,1.9697265625
15-05-2026-host-cold-0026,WASM,Wasm,no,1,213.0,212718.0,2017,19067.0,1931,20999.0,0.0,x86_64,x86_64,True,True,transfer_mode=host;module=3mm_with_cr.wasm;relay_node=edge-host-1,2026-05-15T02:57:45.789922,5_TEE_Best,0,1,43596,0,0,556.0,17151.0,9675.0,8561.0,272.0,314.0,host,35662,17151.0,37594,0.213,213.0,1.9697265625
