run_id,technology,migration_method,network_migration,checkpoint_ms,checkpoint_us,checkpoint_ns,archive_bytes,transfer_ms,restore_ms,downtime_ms,bandwidth_mbps,src_arch,dst_arch,same_arch,success,notes,timestamp,profile_name,predump_ms,final_dump_ms,total_ms,lazy_pages_active_ms,lazy_pages_log_bytes,archive_create_ms,transfer_setup_ms,transfer_send_ms,transfer_receive_ms,transfer_cleanup_ms,unpack_ms,transfer_mode,raw_transfer_ms,transfer_setup_removed_ms,raw_downtime_ms,checkpoint_plot_ms,checkpoint_plot_us,archive_kib
22-05-2026-direct-cold-0020,WASM,Wasm,no,1,133.0,132493.0,2015,236220.0,2244,238465.0,0.0,x86_64,x86_64,True,True,transfer_mode=direct;module=3mm_with_cr.wasm,2026-05-22T21:45:13.268704,7_TEE_Worst,0,1,352986,0,0,564.0,108961.0,235655.0,0.0,0.0,298.0,direct,344617,108961.0,346862,0.133,133.0,1.9677734375
22-05-2026-direct-cold-0021,WASM,Wasm,no,1,124.0,123854.0,2017,199750.0,2205,201956.0,0.0,x86_64,x86_64,True,True,transfer_mode=direct;module=3mm_with_cr.wasm,2026-05-22T21:50:43.761849,7_TEE_Worst,0,1,324707,0,0,565.0,117189.0,199184.0,0.0,0.0,300.0,direct,316374,117189.0,318580,0.124,124.0,1.9697265625
22-05-2026-direct-cold-0022,WASM,Wasm,no,1,126.0,125218.0,2017,186770.0,2252,189023.0,0.0,x86_64,x86_64,True,True,transfer_mode=direct;module=3mm_with_cr.wasm,2026-05-22T21:56:08.590361,7_TEE_Worst,0,1,319431,0,0,549.0,124674.0,186220.0,0.0,0.0,285.0,direct,310895,124674.0,313148,0.126,126.0,1.9697265625
22-05-2026-direct-cold-0023,WASM,Wasm,no,1,142.0,141488.0,2018,199197.0,2289,201487.0,0.0,x86_64,x86_64,True,True,transfer_mode=direct;module=3mm_with_cr.wasm,2026-05-22T22:01:48.007699,7_TEE_Worst,0,1,333828,0,0,563.0,126723.0,198633.0,0.0,0.0,297.0,direct,325357,126723.0,327647,0.142,142.0,1.970703125
22-05-2026-direct-cold-0024,WASM,Wasm,no,1,127.0,126783.0,2014,192021.0,2380,194402.0,0.0,x86_64,x86_64,True,True,transfer_mode=direct;module=3mm_with_cr.wasm,2026-05-22T22:10:08.251391,7_TEE_Worst,0,1,494232,0,0,552.0,294267.0,191467.0,0.0,0.0,324.0,direct,485736,294267.0,488117,0.127,127.0,1.966796875
22-05-2026-direct-cold-0025,WASM,Wasm,no,1,127.0,126423.0,2016,165715.0,2227,167943.0,0.0,x86_64,x86_64,True,True,transfer_mode=direct;module=3mm_with_cr.wasm,2026-05-22T22:14:28.923390,7_TEE_Worst,0,1,255080,0,0,593.0,81572.0,165120.0,0.0,0.0,294.0,direct,246694,81572.0,248922,0.127,127.0,1.96875
22-05-2026-direct-cold-0026,WASM,Wasm,no,1,153.0,152867.0,2019,201192.0,2339,203532.0,0.0,x86_64,x86_64,True,True,transfer_mode=direct;module=3mm_with_cr.wasm,2026-05-22T22:19:52.856697,7_TEE_Worst,0,1,318327,0,0,632.0,109183.0,200558.0,0.0,0.0,311.0,direct,309743,109183.0,312083,0.153,153.0,1.9716796875
22-05-2026-direct-cold-0027,WASM,Wasm,no,1,140.0,139249.0,2019,180207.0,2207,182415.0,0.0,x86_64,x86_64,True,True,transfer_mode=direct;module=3mm_with_cr.wasm,2026-05-22T22:25:12.505465,7_TEE_Worst,0,1,313864,0,0,556.0,125725.0,179650.0,0.0,0.0,262.0,direct,305376,125725.0,307584,0.14,140.0,1.9716796875
22-05-2026-direct-cold-0028,WASM,Wasm,no,1,152.0,151004.0,2018,219863.0,2275,222139.0,0.0,x86_64,x86_64,True,True,transfer_mode=direct;module=3mm_with_cr.wasm,2026-05-22T22:31:46.718871,7_TEE_Worst,0,1,388444,0,0,589.0,160706.0,219273.0,0.0,0.0,323.0,direct,379980,160706.0,382256,0.152,152.0,1.970703125
22-05-2026-direct-cold-0029,WASM,Wasm,no,1,118.0,117469.0,2018,172980.0,2344,175325.0,0.0,x86_64,x86_64,True,True,transfer_mode=direct;module=3mm_with_cr.wasm,2026-05-22T22:37:13.939852,7_TEE_Worst,0,1,321646,0,0,565.0,140675.0,172413.0,0.0,0.0,308.0,direct,313090,140675.0,315435,0.118,118.0,1.970703125
